training/loss/v_loss/std,training/loss/mean,training/loss/q_loss/mean,training/epochs,training/loss/std,training/loss/qddot_loss/mean,training/loss/v_loss/mean,training/loss/u_loss/mean,training/loss/q_loss/std,training/loss/qddot_loss/std,training/epoch_time,training/loss/u_loss/std
0.003449481342556975,0.41559455,0.0003730880740528244,57,0.034494784,2.24343130413909e-06,0.04155938888729458,4.4448805442245516e-09,3.706096347165056e-05,1.0785627701448073e-06,49.73671048100368,2.537820260096143e-09
0.004167294239737429,0.42499056,0.00037373253923158727,58,0.04167302,2.2302821615943376e-06,0.042498987823934624,5.876600935528376e-09,3.772423822159693e-05,1.1078640738787355e-06,49.65446176799742,5.631852191572268e-09
0.0033149130432818153,0.39537498,0.00037168280031322175,59,0.03314912,1.9213496978835162e-06,0.039537441693771054,4.264949383095915e-09,3.925218706798371e-05,9.231675476882738e-07,49.96041743699607,2.2118862194144653e-09
0.003052844307089644,0.39565104,0.0003719860405011863,60,0.030528419,2.318426184079009e-06,0.03956503258414672,5.103993612925938e-09,3.59207715773401e-05,1.5054201845151603e-06,50.33832129799703,3.2178500348443025e-09
0.003257333208174226,0.39303654,0.0003714432421756882,61,0.03257334,1.5941974232857677e-06,0.03930360724178838,4.413368499294909e-09,3.752014625292488e-05,6.694589920818764e-07,49.81959323200135,2.3578346377170654e-09
0.0030773955307748487,0.39113864,0.0003717864945967039,62,0.03077397,2.5579314500274947e-06,0.03911378494345806,6.6917961500683905e-09,3.8108260333965426e-05,1.3205397666616517e-06,49.14674878700316,3.6547443469010695e-09
0.002830770917635594,0.38011643,0.00037090728263547776,63,0.028307704,1.9751996986737856e-06,0.038011583696368714,5.550903379357724e-09,3.8059164158088e-05,8.248613163344395e-07,50.1553047280031,2.4276022407790737e-09
0.002995828892697359,0.3893006,0.0003715739038225237,64,0.02995833,2.1533291039342888e-06,0.03892999926818089,5.479408945354045e-09,3.810421545300518e-05,8.901840550573775e-07,49.46931889299594,2.675806531850134e-09
0.0031048139831021063,0.38242736,0.0003707219760874811,65,0.031048207,2.0379658495108154e-06,0.038242675259079734,5.878235497732276e-09,3.554048255018948e-05,9.295558709050095e-07,49.77947804200085,2.932018376164199e-09
0.0033852675693132215,0.39125034,0.00037184394740263444,66,0.033852708,2.1643705905825954e-06,0.039124969878352026,6.472271978926794e-09,3.473616949190973e-05,9.366636396422029e-07,50.4811912429941,2.9474970010279707e-09
0.003264938236332005,0.37503844,0.0003706325353024868,67,0.03264937,1.8213325757373447e-06,0.03750378845758002,5.571093545016011e-09,3.734886450963787e-05,8.588841043336753e-07,49.27086877600232,3.038773808359596e-09
0.003158303182811032,0.38049477,0.000371107545887894,68,0.0315831,2.292160165035364e-06,0.038049407434505474,7.0488211394531e-09,3.2394684146313245e-05,1.0554508392478653e-06,50.28016812799615,4.4004283289870115e-09
0.0027913001746095864,0.37307793,0.00037072783784488294,69,0.027913013,2.044070692389295e-06,0.037307732725437255,6.083816322396454e-09,3.636796952520238e-05,1.1917147167807297e-06,48.12097184600134,4.6684775848657605e-09
0.002755471629592776,0.3654053,0.00036999642866184857,70,0.027554793,2.3853624760060714e-06,0.036540455302931894,7.18575305518113e-09,3.577543044238399e-05,1.210135196540917e-06,49.82798866899975,4.350686521247272e-09
0.0025834004107837955,0.3732337,0.00037069662685610983,71,0.025833983,2.0538815076105505e-06,0.037323311181135584,6.057083641382397e-09,3.589914826949415e-05,1.2348339398010024e-06,49.7751746760041,4.180776625158826e-09
0.002660300591215944,0.3643852,0.00037036761256184063,72,0.026602976,2.042466667182427e-06,0.03643845833680579,6.5136542830047805e-09,3.5190444045260346e-05,9.59394527559834e-07,50.59730784800195,3.3815306834526094e-09
0.002948425463141978,0.36089426,0.0003692713009872356,73,0.029484285,2.0053606315799134e-06,0.03608936927950298,6.3654983725384245e-09,3.684393511971807e-05,1.0214890267947599e-06,49.032787616997666,3.5275111515643908e-09
0.0028066136486335435,0.36415377,0.00037037551835094067,74,0.028066115,2.359781153556059e-06,0.036415307179198296,7.079765066451325e-09,3.4535740178151905e-05,9.77143419991427e-07,49.8854417160037,3.766520374456413e-09
0.002735635739593096,0.36021748,0.0003699182162166271,75,0.027356373,2.307003382970257e-06,0.036021679023306975,7.391676056836276e-09,3.581449333031287e-05,7.866324119233651e-07,49.92798495400348,3.3156671131136986e-09
0.0027882583145427443,0.3597779,0.0003697446559336115,76,0.027882585,1.7229278313780142e-06,0.03597773822732794,6.025458883014798e-09,3.6449736862766967e-05,7.200862201977972e-07,49.62884708099591,2.9604446351639065e-09
0.003041334165525323,0.35894123,0.00036991005279714056,77,0.030413395,2.09326078458911e-06,0.03589405868412324,7.13612244569982e-09,3.733236615943114e-05,7.974632516308206e-07,50.11479031899944,3.092154274852522e-09
0.002704385163277379,0.36021817,0.0003697014590856475,78,0.027043875,2.0172459775955795e-06,0.036021756506721736,6.789799319028809e-09,3.887640579726121e-05,1.1678763486021219e-06,50.47758828000224,4.022590096221699e-09
0.0026065681466605956,0.35240468,0.00036929386096488367,79,0.026065702,2.218229157115659e-06,0.035240402248438815,7.816174736392886e-09,3.946360934676111e-05,8.536008455225016e-07,49.59095112600335,3.6760750924109906e-09
0.0029232800459147684,0.36104676,0.0003701007730675153,80,0.029232817,2.2298193686980007e-06,0.03610460896989409,7.624806883686129e-09,3.869972689785005e-05,1.055567421952125e-06,50.14310580599704,3.970136250847429e-09
0.0025800867609706906,0.35226387,0.00036948283807977926,81,0.025800912,2.049624376874984e-06,0.03522632723595475,6.5656175316539856e-09,3.722707116625434e-05,8.507672258959255e-07,49.458466395997675,2.834783585510932e-09
0.0029153194256530896,0.35387406,0.00036944648268153813,82,0.029153204,2.138862996248527e-06,0.03538734329418397,7.170652982189451e-09,4.019468371442268e-05,8.285213872183894e-07,49.677620094000304,3.449622681786282e-09
0.00303780188460777,0.3546607,0.00036994052819684675,83,0.030378034,2.088089965748712e-06,0.035466002024920056,7.432488985772548e-09,3.7904407953447704e-05,8.80792551848303e-07,50.06509442599781,3.653550498412533e-09
0.002574665884233401,0.3476159,0.00036889940732270216,84,0.025746671,2.2716362123696533e-06,0.03476152210955469,8.144866268131788e-09,3.4364874233846805e-05,9.227433225006688e-07,50.30834172300092,3.361508955050768e-09
0.002543628637534758,0.34848946,0.0003691771490709253,85,0.025436297,1.93308391586265e-06,0.03484888715853154,6.356850262923455e-09,3.7401741613056044e-05,7.035558662348489e-07,49.96150162199774,2.7465514853538063e-09
0.002747616716876683,0.34560046,0.0003689784246323053,86,0.02747623,2.2042182185029087e-06,0.03455998080874413,7.54357700796519e-09,3.78669535166448e-05,1.4129993823911047e-06,50.19107823500235,5.5073384496289545e-09
0.002637295452525402,0.3430315,0.0003689889034459656,87,0.026373025,2.1725053371678575e-06,0.03430308145798848,7.763004389159839e-09,3.684842204458261e-05,1.1485989573323794e-06,49.951623845998256,4.391309369220417e-09
0.002908668202196632,0.35100397,0.0003692572073548586,88,0.029086722,2.2035010809297964e-06,0.03510033133321665,7.490228698626997e-09,3.525795170594618e-05,9.408676434718599e-07,50.33679106499767,3.8688078836935675e-09
0.002794428043064719,0.34594485,0.0003689945991885599,89,0.027944315,1.7950419653099974e-06,0.03459443402489726,6.423710068565294e-09,3.6842583858379095e-05,7.628198282253929e-07,50.23762815000373,3.0530570445811225e-09
0.0022262634225354377,0.34003,0.0003687022628941455,90,0.022262657,2.369554501158323e-06,0.034002930634248425,7.858207338361526e-09,3.502490206289883e-05,1.030438834441722e-06,49.5093967799985,4.1377149440671055e-09
0.0027833464616667707,0.3394093,0.0003684499933512252,91,0.027833497,1.9099597082372318e-06,0.03394087136421405,6.709645310402814e-09,3.719826965846311e-05,7.766579949822904e-07,49.37561474800168,3.113962926278501e-09
0.002510241358644269,0.33915773,0.000369262981390856,92,0.025102397,2.1566818614800608e-06,0.03391570750046784,7.59078953684377e-09,3.840391307371123e-05,1.035284673089989e-06,49.93869268799608,4.083367257520223e-09
0.002463557917026053,0.3396683,0.00036870612366072516,93,0.024635572,2.1054982203424236e-06,0.033966766552291285,7.771889315209814e-09,3.172476215314713e-05,9.315014185733182e-07,50.90362592200108,3.83167112001052e-09
0.002565713124598694,0.33917442,0.0003687188842556846,94,0.025657121,2.2681472055522354e-06,0.0339173712492199,7.585517346491249e-09,3.7876267353972885e-05,9.280098177670706e-07,50.42292129999987,4.092211208888029e-09
0.00240909989369701,0.3378442,0.00036865331680992696,95,0.024090998,1.8556142896306458e-06,0.0337843646256017,6.5549736796570195e-09,3.775346222103413e-05,7.175213825190119e-07,50.734701608998876,3.0446538852188712e-09
0.0024576137637864017,0.33112478,0.00036809058809934945,96,0.024576245,2.508463630490464e-06,0.03311240311029931,8.908860309871033e-09,3.339564255001134e-05,1.3918608452942606e-06,49.68646403399907,5.937791891143761e-09
0.0026826524072183964,0.33507925,0.0003683935083501356,97,0.026826493,1.6798167917572051e-06,0.0335078760456871,6.3119174706947245e-09,3.786996044181606e-05,7.7821378498728e-07,49.79346608400374,3.1501598223457327e-09
0.0027933739022356382,0.3423527,0.00036886127966515145,98,0.027933683,2.667113281878416e-06,0.0342351881078851,8.974105608862435e-09,3.796743472068095e-05,1.1154364204069296e-06,49.25531782300095,3.951804778645554e-09
0.002272075918314232,0.33060166,0.00036800393738790454,99,0.022720745,1.823590823460749e-06,0.03306011094803542,6.388257138458777e-09,3.5200510817142534e-05,9.011451369772352e-07,49.91011577400059,3.3558708078263112e-09
0.0026513850299919955,0.34073982,0.0003688885251545465,100,0.026513845,2.0539898041309716e-06,0.034073920907373996,7.49177073195119e-09,3.427415546161728e-05,1.0599421453408404e-06,48.787464171000465,4.264218323061177e-09
0.0025699760359354468,0.3255891,0.0003679948420309737,101,0.025699737,2.180347245673826e-06,0.032558844818300764,8.113415029022619e-09,3.524757276096288e-05,8.33754493514195e-07,49.84827763299836,3.9798391542061075e-09
0.002378567901969424,0.33364773,0.00036870126004173406,102,0.023785712,2.2133404313471673e-06,0.03336470654155587,7.1525570614964025e-09,3.335379215707333e-05,9.222048627690266e-07,49.50632895000308,3.1537325880842747e-09
0.002344207721798674,0.32737538,0.00036772304627729556,103,0.023442093,1.9960767118186274e-06,0.03273748017480256,7.570114989480158e-09,3.886699683321738e-05,6.358042398198341e-07,50.284660790995986,3.422999567385239e-09
0.0026033529620987142,0.3295074,0.0003678959218004692,104,0.02603354,2.3387235866983913e-06,0.032950672216083804,7.802040769313223e-09,3.490568455914094e-05,1.0446210629493468e-06,49.975810194002406,3.6717700401350924e-09
0.003354265906131393,0.3315282,0.00036815603236621904,105,0.033542696,1.947617984659329e-06,0.033152759665439666,6.8290155283384545e-09,3.711048071725552e-05,7.799993384692488e-07,50.120202214005985,3.4918124729829032e-09
0.003092359703676507,0.33859032,0.0003683017779954932,106,0.030923681,2.2800923970798594e-06,0.033858962934201875,8.491018128828003e-09,3.858379299374018e-05,1.0371495858508041e-06,49.594256854004925,5.082750756740612e-09
0.002518947785959996,0.3266065,0.0003676694079177638,107,0.025189456,2.089233992393647e-06,0.03266058993381514,7.408211818641484e-09,3.619999209639529e-05,8.050353577707212e-07,50.15159079600562,3.483802301508019e-09
0.0022557447777983197,0.3204631,0.0003676019944283377,108,0.022557467,1.9799227104645263e-06,0.03204625072351224,7.594604887852296e-09,3.669980928191825e-05,9.678108457039775e-07,49.87798938099877,4.187907902598826e-09
0.0022142171126860065,0.31882557,0.0003676914671865541,109,0.02214212,2.18185050391159e-06,0.031882493428781,7.46216590553612e-09,3.310871709703813e-05,8.4680928553418e-07,49.93393027199636,3.051132576233369e-09
0.0025927355348204302,0.3378955,0.0003683668500612634,110,0.025927411,2.2724952821552276e-06,0.03378948283342408,8.561402193992552e-09,3.596517400444013e-05,1.256324704337334e-06,48.82736555900192,5.035727114298038e-09
0.002197197346271695,0.32982922,0.0003682171950907066,111,0.021971965,1.8672377143822917e-06,0.032982864574542345,6.597675103431109e-09,3.220340103331786e-05,8.44006322305495e-07,49.68833840099978,3.7221570807244064e-09
0.0021233823911333593,0.31228215,0.00036701564345030036,112,0.02123384,2.123814263935036e-06,0.03122815409753944,7.100450472499781e-09,3.7755024467496104e-05,9.445659357171374e-07,50.08102973399946,4.083013273778146e-09
0.00291889344422898,0.32891914,0.0003679282258225369,113,0.029188966,2.199429475304371e-06,0.03289184944940285,8.286406634413694e-09,3.621676613855486e-05,8.431407158805617e-07,50.183686942997156,4.185651193188798e-09
0.00230541944065162,0.32060152,0.00036773861703154646,114,0.023054203,2.029488238434451e-06,0.03206009297093875,7.483891206280752e-09,3.924520950523816e-05,8.704264911134651e-07,50.06540423200204,3.593671309971079e-09
0.002775582578255294,0.32261574,0.0003676864268950147,115,0.027755817,2.2594291486154658e-06,0.03226150780863745,7.803156665421135e-09,3.680155871041736e-05,1.1882695626794653e-06,49.02854072799528,4.079811407312379e-09
0.0022267043335586476,0.31830335,0.00036751305086793983,116,0.022267042,2.2329137729050507e-06,0.03183026425540447,8.869727562750034e-09,3.574427626170312e-05,9.41057998830317e-07,49.620508945998154,4.4374564462501084e-09
0.002034207888849315,0.3137057,0.0003671659755973067,117,0.020342093,1.818793452672176e-06,0.03137051466275269,6.5669637310188e-09,3.4603029359626256e-05,7.632487993430257e-07,50.35873039299622,3.311663348970792e-09
0.0021772695806613093,0.3145404,0.0003673938963017886,118,0.021772662,2.2899235036002725e-06,0.03145396853731552,7.885097119842804e-09,3.4270766643795256e-05,1.1852327954432629e-06,49.303816649997316,4.61955913431194e-09
0.0023623382564682068,0.31989735,0.00036765853005369574,119,0.023623371,2.065920017417726e-06,0.03198967241800167,7.922382902285579e-09,3.5936131920659505e-05,1.1222204403319474e-06,47.09290632000193,4.431617566314837e-09
0.0024360185362501067,0.3185376,0.00036734652612850226,120,0.024360232,2.1196867436001284e-06,0.03185369496719098,7.673422318916048e-09,3.663938706664325e-05,1.0875395101425105e-06,50.258045804002904,4.080837598135974e-09
0.0019858996625969007,0.3162206,0.00036719352298770363,121,0.019859008,2.133466631528816e-06,0.03162200026161654,8.193601549982598e-09,3.521120889940207e-05,1.035024554863429e-06,49.77601496500574,4.0326272329644294e-09
0.002349566214523706,0.31542137,0.0003670364674459487,122,0.023495654,2.1377093762758947e-06,0.03154207334499544,7.0303013833019275e-09,3.6607488990759285e-05,1.0033643771034084e-06,49.61701991400332,3.6012565888147283e-09
0.0025631099156820155,0.31563094,0.0003673718608079583,123,0.02563111,2.0860032194236803e-06,0.031563036143779755,7.759147622532335e-09,3.550032987255626e-05,8.871504090902145e-07,49.986443771005725,4.061012278764439e-09
0.003259393550068731,0.3201203,0.00036750669885446434,124,0.032594007,2.2320394040335346e-06,0.032011967913155824,1.0186206024987034e-08,3.4272850662125484e-05,1.1875168093719615e-06,50.21667146400432,7.625974860189268e-09
0.0032085623782126126,0.3360905,0.0003682435801724943,125,0.032085706,2.060771041061331e-06,0.03360898854394614,7.514654839705479e-09,3.8995406742602864e-05,9.330887075215992e-07,49.62792957000056,4.275184416963415e-09
0.002291493599899085,0.3126096,0.00036688948654353253,126,0.02291496,2.3405976309546326e-06,0.03126088733142111,8.166223759806833e-09,3.34891804175229e-05,1.2202178065638959e-06,49.63149309599976,4.999785897593441e-09
0.002180372460694483,0.30680886,0.00036666213684800593,127,0.021803755,1.8316047471575409e-06,0.030680829895214295,6.666421790178144e-09,3.387215806315043e-05,8.571041061258224e-07,50.29381910699885,3.274922498852706e-09
